date,temp_max,temp_min,precipitation,precip_probability,wind_speed,wind_gust,weather_code,city,latitude,longitude,extraction_date,temp_category,precip_category,wind_category,temp_range,year,month,day,day_of_week,season,risk_score
2026-09-20,35.1,19.3,0.0,0.0,14.7,28.8,0,Aïn Taoujdat,33.9333,-5.2167,2026-09-19,Warm,Dry,Calm / Light,15.8,2026,9,20,Sunday,Autumn,30.75
2026-09-21,34.0,19.8,0.0,0.0,13.5,26.6,1,Aïn Taoujdat,33.9333,-5.2167,2026-09-19,Warm,Dry,Calm / Light,14.2,2026,9,21,Monday,Autumn,30.75
2026-09-22,32.8,18.8,0.0,0.0,13.1,25.2,0,Aïn Taoujdat,33.9333,-5.2167,2026-09-19,Warm,Dry,Calm / Light,13.999999999999996,2026,9,22,Tuesday,Autumn,20.25
2026-09-23,33.9,17.4,0.0,0.0,12.5,24.5,0,Aïn Taoujdat,33.9333,-5.2167,2026-09-19,Warm,Dry,Calm / Light,16.5,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,35.6,18.7,0.0,0.0,17.3,33.1,2,Aïn Taoujdat,33.9333,-5.2167,2026-09-19,Warm,Dry,Moderate,16.900000000000002,2026,9,24,Thursday,Autumn,46.5
2026-09-25,32.7,18.9,0.0,3.0,18.4,34.2,3,Aïn Taoujdat,33.9333,-5.2167,2026-09-19,Warm,Dry,Moderate,13.800000000000004,2026,9,25,Friday,Autumn,36.0
2026-09-19,33.3,16.9,0.0,0.0,17.4,32.0,2,Barrechid,33.27,-7.5872,2026-09-19,Warm,Dry,Moderate,16.4,2026,9,19,Saturday,Autumn,46.5
2026-09-20,36.1,18.9,0.0,0.0,19.5,35.6,2,Barrechid,33.27,-7.5872,2026-09-19,Warm,Dry,Moderate,17.200000000000003,2026,9,20,Sunday,Autumn,46.5
2026-09-21,36.3,19.5,0.0,0.0,18.2,33.5,45,Barrechid,33.27,-7.5872,2026-09-19,Warm,Dry,Moderate,16.799999999999997,2026,9,21,Monday,Autumn,46.5
2026-09-22,35.8,18.5,0.0,0.0,18.4,33.8,1,Barrechid,33.27,-7.5872,2026-09-19,Warm,Dry,Moderate,17.299999999999997,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,35.0,17.4,0.0,0.0,17.2,33.1,45,Barrechid,33.27,-7.5872,2026-09-19,Warm,Dry,Moderate,17.6,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,34.3,17.1,0.0,0.0,19.1,34.9,45,Barrechid,33.27,-7.5872,2026-09-19,Warm,Dry,Moderate,17.199999999999996,2026,9,24,Thursday,Autumn,46.5
2026-09-25,29.0,19.2,0.0,3.0,16.1,31.3,45,Barrechid,33.27,-7.5872,2026-09-19,Normal / Pleasant,Dry,Moderate,9.8,2026,9,25,Friday,Autumn,36.0
2026-09-19,34.8,19.6,0.0,0.0,17.1,34.9,3,Ben Guerir,32.23,-7.95,2026-09-19,Warm,Dry,Moderate,15.199999999999996,2026,9,19,Saturday,Autumn,46.5
2026-09-20,35.6,23.1,0.0,8.0,19.7,40.3,2,Ben Guerir,32.23,-7.95,2026-09-19,Warm,Dry,Moderate,12.5,2026,9,20,Sunday,Autumn,46.5
2026-09-21,37.2,23.3,0.0,0.0,19.3,39.2,2,Ben Guerir,32.23,-7.95,2026-09-19,Very Warm / Heatwave,Dry,Moderate,13.900000000000002,2026,9,21,Monday,Autumn,55.25
2026-09-22,36.4,21.6,0.0,0.0,16.4,32.8,3,Ben Guerir,32.23,-7.95,2026-09-19,Warm,Dry,Moderate,14.799999999999997,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,36.1,19.3,0.0,0.0,11.5,24.5,0,Ben Guerir,32.23,-7.95,2026-09-19,Warm,Dry,Calm / Light,16.8,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,36.5,20.9,0.0,0.0,20.1,35.6,3,Ben Guerir,32.23,-7.95,2026-09-19,Warm,Dry,Moderate,15.600000000000001,2026,9,24,Thursday,Autumn,46.5
2026-09-25,32.2,20.2,0.0,0.0,19.3,34.9,3,Ben Guerir,32.23,-7.95,2026-09-19,Warm,Dry,Moderate,12.000000000000004,2026,9,25,Friday,Autumn,36.0
2026-09-19,28.4,16.2,0.0,0.0,16.5,31.0,2,Beni Yakhlef,33.6555,-7.3221,2026-09-19,Normal / Pleasant,Dry,Moderate,12.2,2026,9,19,Saturday,Autumn,36.0
2026-09-20,32.2,18.6,0.0,0.0,15.7,29.5,1,Beni Yakhlef,33.6555,-7.3221,2026-09-19,Warm,Dry,Moderate,13.600000000000001,2026,9,20,Sunday,Autumn,20.25
2026-09-21,31.5,19.8,0.0,0.0,17.0,31.7,1,Beni Yakhlef,33.6555,-7.3221,2026-09-19,Normal / Pleasant,Dry,Moderate,11.7,2026,9,21,Monday,Autumn,36.0
2026-09-22,31.6,19.3,0.0,0.0,16.3,31.0,0,Beni Yakhlef,33.6555,-7.3221,2026-09-19,Normal / Pleasant,Dry,Moderate,12.3,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,30.7,17.1,0.0,0.0,16.8,31.7,1,Beni Yakhlef,33.6555,-7.3221,2026-09-19,Normal / Pleasant,Dry,Moderate,13.599999999999998,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,30.7,17.4,0.0,0.0,14.7,28.1,45,Beni Yakhlef,33.6555,-7.3221,2026-09-19,Normal / Pleasant,Dry,Calm / Light,13.3,2026,9,24,Thursday,Autumn,20.25
2026-09-25,27.0,19.3,0.0,0.0,15.6,30.6,45,Beni Yakhlef,33.6555,-7.3221,2026-09-19,Normal / Pleasant,Dry,Moderate,7.699999999999999,2026,9,25,Friday,Autumn,23.75
2026-09-19,26.6,20.4,0.3,13.0,21.0,43.2,3,Berkane,34.9167,-2.3167,2026-09-19,Normal / Pleasant,Light,Moderate,6.200000000000003,2026,9,19,Saturday,Autumn,29.75
2026-09-20,27.4,20.7,0.0,3.0,18.4,39.2,45,Berkane,34.9167,-2.3167,2026-09-19,Normal / Pleasant,Dry,Moderate,6.699999999999999,2026,9,20,Sunday,Autumn,23.75
2026-09-21,26.7,19.4,0.0,13.0,21.2,43.2,45,Berkane,34.9167,-2.3167,2026-09-19,Normal / Pleasant,Dry,Moderate,7.300000000000001,2026,9,21,Monday,Autumn,23.75
2026-09-22,26.8,16.4,0.0,0.0,15.3,35.3,2,Berkane,34.9167,-2.3167,2026-09-19,Normal / Pleasant,Dry,Moderate,10.400000000000002,2026,9,22,Tuesday,Autumn,23.75
2026-09-23,27.1,17.6,0.0,0.0,14.7,32.8,1,Berkane,34.9167,-2.3167,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.5,2026,9,23,Wednesday,Autumn,23.75
2026-09-24,30.1,19.5,0.0,0.0,14.0,27.0,1,Berkane,34.9167,-2.3167,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.600000000000001,2026,9,24,Thursday,Autumn,20.25
2026-09-25,30.6,20.6,0.0,0.0,12.0,24.1,3,Berkane,34.9167,-2.3167,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.0,2026,9,25,Friday,Autumn,20.25
2026-09-19,27.7,19.6,0.0,0.0,21.3,35.6,2,Biougra,30.2144,-9.3708,2026-09-19,Normal / Pleasant,Dry,Moderate,8.099999999999998,2026,9,19,Saturday,Autumn,23.75
2026-09-20,28.8,19.7,0.0,0.0,19.1,32.8,2,Biougra,30.2144,-9.3708,2026-09-19,Normal / Pleasant,Dry,Moderate,9.100000000000001,2026,9,20,Sunday,Autumn,36.0
2026-09-21,39.5,22.3,0.0,0.0,18.8,32.4,3,Biougra,30.2144,-9.3708,2026-09-19,Very Warm / Heatwave,Dry,Moderate,17.2,2026,9,21,Monday,Autumn,55.25
2026-09-22,38.1,23.0,0.0,0.0,22.1,41.8,2,Biougra,30.2144,-9.3708,2026-09-19,Very Warm / Heatwave,Dry,Moderate,15.100000000000001,2026,9,22,Tuesday,Autumn,55.25
2026-09-23,37.1,21.8,0.0,0.0,22.1,38.9,0,Biougra,30.2144,-9.3708,2026-09-19,Very Warm / Heatwave,Dry,Moderate,15.3,2026,9,23,Wednesday,Autumn,55.25
2026-09-24,37.8,19.0,0.0,0.0,22.8,38.5,3,Biougra,30.2144,-9.3708,2026-09-19,Very Warm / Heatwave,Dry,Moderate,18.799999999999997,2026,9,24,Thursday,Autumn,55.25
2026-09-25,28.1,19.9,0.0,0.0,24.4,41.0,45,Biougra,30.2144,-9.3708,2026-09-19,Normal / Pleasant,Dry,Moderate,8.200000000000003,2026,9,25,Friday,Autumn,36.0
2026-09-19,27.2,18.3,0.0,0.0,16.9,33.8,45,Bir Jdid,33.3737,-8.0002,2026-09-19,Normal / Pleasant,Dry,Moderate,8.899999999999999,2026,9,19,Saturday,Autumn,23.75
2026-09-20,31.0,20.0,0.0,0.0,15.5,31.0,45,Bir Jdid,33.3737,-8.0002,2026-09-19,Normal / Pleasant,Dry,Moderate,11.0,2026,9,20,Sunday,Autumn,36.0
2026-09-21,29.4,20.1,0.0,0.0,14.8,28.8,45,Bir Jdid,33.3737,-8.0002,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.299999999999997,2026,9,21,Monday,Autumn,20.25
2026-09-22,29.1,18.6,0.0,0.0,15.1,29.9,45,Bir Jdid,33.3737,-8.0002,2026-09-19,Normal / Pleasant,Dry,Moderate,10.5,2026,9,22,Tuesday,Autumn,20.25
2026-09-23,29.3,19.1,0.0,0.0,14.2,28.4,45,Bir Jdid,33.3737,-8.0002,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.2,2026,9,23,Wednesday,Autumn,20.25
2026-09-24,28.6,18.4,0.0,0.0,14.7,28.4,45,Bir Jdid,33.3737,-8.0002,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.200000000000003,2026,9,24,Thursday,Autumn,20.25
2026-09-25,25.6,19.2,0.0,0.0,14.5,28.4,45,Bir Jdid,33.3737,-8.0002,2026-09-19,Normal / Pleasant,Dry,Calm / Light,6.400000000000002,2026,9,25,Friday,Autumn,8.0
2026-09-19,26.1,19.0,1.1,75.0,17.2,31.3,80,Bou Arfa,32.531,-1.9631,2026-09-19,Normal / Pleasant,Moderate,Moderate,7.100000000000001,2026,9,19,Saturday,Autumn,35.75
2026-09-20,26.7,16.0,2.7,28.0,29.2,50.0,80,Bou Arfa,32.531,-1.9631,2026-09-19,Normal / Pleasant,Moderate,Strong,10.7,2026,9,20,Sunday,Autumn,51.5
2026-09-21,26.3,15.6,0.0,0.0,17.6,27.7,3,Bou Arfa,32.531,-1.9631,2026-09-19,Normal / Pleasant,Dry,Moderate,10.700000000000001,2026,9,21,Monday,Autumn,8.0
2026-09-22,25.7,15.2,0.0,0.0,17.7,27.7,3,Bou Arfa,32.531,-1.9631,2026-09-19,Normal / Pleasant,Dry,Moderate,10.5,2026,9,22,Tuesday,Autumn,8.0
2026-09-23,27.0,15.3,0.0,0.0,14.8,25.2,2,Bou Arfa,32.531,-1.9631,2026-09-19,Normal / Pleasant,Dry,Calm / Light,11.7,2026,9,23,Wednesday,Autumn,8.0
2026-09-24,29.0,15.0,0.0,0.0,8.6,13.0,2,Bou Arfa,32.531,-1.9631,2026-09-19,Normal / Pleasant,Dry,Calm / Light,14.0,2026,9,24,Thursday,Autumn,20.25
2026-09-25,29.4,16.5,0.0,3.0,14.2,22.7,3,Bou Arfa,32.531,-1.9631,2026-09-19,Normal / Pleasant,Dry,Calm / Light,12.899999999999999,2026,9,25,Friday,Autumn,20.25
2026-09-19,35.0,20.6,0.0,0.0,21.2,38.2,2,Boujad,32.7741,-6.3925,2026-09-19,Warm,Dry,Moderate,14.399999999999999,2026,9,19,Saturday,Autumn,46.5
2026-09-20,36.1,21.7,0.0,3.0,22.1,45.0,3,Boujad,32.7741,-6.3925,2026-09-19,Warm,Dry,Moderate,14.400000000000002,2026,9,20,Sunday,Autumn,46.5
2026-09-21,34.8,21.4,0.0,0.0,21.3,40.3,3,Boujad,32.7741,-6.3925,2026-09-19,Warm,Dry,Moderate,13.399999999999999,2026,9,21,Monday,Autumn,46.5
2026-09-22,34.6,20.7,0.0,0.0,14.0,30.2,2,Boujad,32.7741,-6.3925,2026-09-19,Warm,Dry,Calm / Light,13.900000000000002,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,34.6,19.5,0.0,0.0,13.8,24.8,0,Boujad,32.7741,-6.3925,2026-09-19,Warm,Dry,Calm / Light,15.100000000000001,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,34.1,20.6,0.0,0.0,12.8,31.7,2,Boujad,32.7741,-6.3925,2026-09-19,Warm,Dry,Calm / Light,13.5,2026,9,24,Thursday,Autumn,46.5
2026-09-25,32.9,20.0,0.0,0.0,17.4,33.8,3,Boujad,32.7741,-6.3925,2026-09-19,Warm,Dry,Moderate,12.899999999999999,2026,9,25,Friday,Autumn,36.0
2026-09-19,29.6,18.1,0.0,0.0,16.7,28.8,1,Bouknadel,34.1766,-6.6893,2026-09-19,Normal / Pleasant,Dry,Moderate,11.5,2026,9,19,Saturday,Autumn,20.25
2026-09-20,31.8,19.9,0.0,0.0,13.2,24.5,0,Bouknadel,34.1766,-6.6893,2026-09-19,Normal / Pleasant,Dry,Calm / Light,11.900000000000002,2026,9,20,Sunday,Autumn,20.25
2026-09-21,29.2,20.6,0.0,0.0,13.8,24.1,1,Bouknadel,34.1766,-6.6893,2026-09-19,Normal / Pleasant,Dry,Calm / Light,8.599999999999998,2026,9,21,Monday,Autumn,20.25
2026-09-22,28.7,20.2,0.0,0.0,13.2,23.8,0,Bouknadel,34.1766,-6.6893,2026-09-19,Normal / Pleasant,Dry,Calm / Light,8.5,2026,9,22,Tuesday,Autumn,20.25
2026-09-23,27.2,18.9,0.0,0.0,12.2,21.6,0,Bouknadel,34.1766,-6.6893,2026-09-19,Normal / Pleasant,Dry,Calm / Light,8.3,2026,9,23,Wednesday,Autumn,8.0
2026-09-24,28.1,18.5,0.0,0.0,10.9,26.3,45,Bouknadel,34.1766,-6.6893,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.600000000000001,2026,9,24,Thursday,Autumn,20.25
2026-09-25,25.9,20.0,0.0,0.0,10.7,26.3,45,Bouknadel,34.1766,-6.6893,2026-09-19,Normal / Pleasant,Dry,Calm / Light,5.899999999999999,2026,9,25,Friday,Autumn,8.0
2026-09-19,29.8,18.4,0.0,0.0,14.3,36.4,45,Bouskoura,33.4489,-7.6486,2026-09-19,Normal / Pleasant,Dry,Calm / Light,11.400000000000002,2026,9,19,Saturday,Autumn,36.0
2026-09-20,33.5,20.3,0.0,0.0,14.9,37.4,45,Bouskoura,33.4489,-7.6486,2026-09-19,Warm,Dry,Calm / Light,13.2,2026,9,20,Sunday,Autumn,46.5
2026-09-21,33.4,19.7,0.0,0.0,13.5,34.6,45,Bouskoura,33.4489,-7.6486,2026-09-19,Warm,Dry,Calm / Light,13.7,2026,9,21,Monday,Autumn,46.5
2026-09-22,33.1,19.4,0.0,0.0,14.6,36.0,45,Bouskoura,33.4489,-7.6486,2026-09-19,Warm,Dry,Calm / Light,13.700000000000003,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,32.4,17.6,0.0,0.0,13.1,34.2,45,Bouskoura,33.4489,-7.6486,2026-09-19,Warm,Dry,Calm / Light,14.799999999999997,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,28.6,18.3,0.0,0.0,11.3,30.2,45,Bouskoura,33.4489,-7.6486,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.3,2026,9,24,Thursday,Autumn,36.0
2026-09-25,25.7,19.2,0.0,0.0,12.0,33.1,45,Bouskoura,33.4489,-7.6486,2026-09-19,Normal / Pleasant,Dry,Calm / Light,6.5,2026,9,25,Friday,Autumn,23.75
2026-09-19,35.0,22.7,0.0,5.0,16.5,40.7,3,Béni Mellal,32.3394,-6.3608,2026-09-19,Warm,Dry,Moderate,12.3,2026,9,19,Saturday,Autumn,46.5
2026-09-20,36.1,24.3,0.0,8.0,20.2,49.3,3,Béni Mellal,32.3394,-6.3608,2026-09-19,Warm,Dry,Moderate,11.8,2026,9,20,Sunday,Autumn,62.25
2026-09-21,34.6,24.0,0.0,0.0,15.0,40.7,3,Béni Mellal,32.3394,-6.3608,2026-09-19,Warm,Dry,Moderate,10.600000000000001,2026,9,21,Monday,Autumn,46.5
2026-09-22,34.4,23.7,0.0,0.0,17.0,34.9,1,Béni Mellal,32.3394,-6.3608,2026-09-19,Warm,Dry,Moderate,10.7,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,34.9,22.4,0.0,0.0,15.4,32.8,0,Béni Mellal,32.3394,-6.3608,2026-09-19,Warm,Dry,Moderate,12.5,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,36.0,24.8,0.0,3.0,17.4,32.8,1,Béni Mellal,32.3394,-6.3608,2026-09-19,Warm,Dry,Moderate,11.2,2026,9,24,Thursday,Autumn,46.5
2026-09-25,33.7,24.1,0.0,7.0,10.8,25.2,3,Béni Mellal,32.3394,-6.3608,2026-09-19,Warm,Dry,Calm / Light,9.600000000000001,2026,9,25,Friday,Autumn,30.75
2026-09-19,24.8,20.0,0.0,0.0,22.2,42.5,3,Cabo Bojador,26.1269,-14.4992,2026-09-19,Cool / Mild,Dry,Moderate,4.800000000000001,2026,9,19,Saturday,Autumn,23.75
2026-09-20,27.5,18.9,0.0,0.0,26.2,47.9,1,Cabo Bojador,26.1269,-14.4992,2026-09-19,Normal / Pleasant,Dry,Strong,8.600000000000001,2026,9,20,Sunday,Autumn,39.5
2026-09-21,27.0,20.3,0.0,1.0,26.4,47.9,2,Cabo Bojador,26.1269,-14.4992,2026-09-19,Normal / Pleasant,Dry,Strong,6.699999999999999,2026,9,21,Monday,Autumn,39.5
2026-09-22,26.6,20.7,0.0,2.0,26.9,49.0,1,Cabo Bojador,26.1269,-14.4992,2026-09-19,Normal / Pleasant,Dry,Strong,5.900000000000002,2026,9,22,Tuesday,Autumn,39.5
2026-09-23,28.4,20.5,0.0,2.0,24.6,46.1,0,Cabo Bojador,26.1269,-14.4992,2026-09-19,Normal / Pleasant,Dry,Moderate,7.899999999999999,2026,9,23,Wednesday,Autumn,51.75
2026-09-24,34.1,23.5,0.0,2.0,30.6,51.5,1,Cabo Bojador,26.1269,-14.4992,2026-09-19,Warm,Dry,Strong,10.600000000000001,2026,9,24,Thursday,Autumn,62.25
2026-09-25,29.7,23.7,0.0,4.0,30.2,51.1,3,Cabo Bojador,26.1269,-14.4992,2026-09-19,Normal / Pleasant,Dry,Strong,6.0,2026,9,25,Friday,Autumn,51.75
2026-09-19,26.5,19.4,0.0,0.0,11.5,32.4,45,Casablanca,33.5992,-7.62,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.100000000000001,2026,9,19,Saturday,Autumn,23.75
2026-09-20,29.4,20.4,0.0,0.0,10.4,30.6,45,Casablanca,33.5992,-7.62,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.0,2026,9,20,Sunday,Autumn,36.0
2026-09-21,29.0,20.9,0.0,0.0,10.6,31.7,45,Casablanca,33.5992,-7.62,2026-09-19,Normal / Pleasant,Dry,Calm / Light,8.100000000000001,2026,9,21,Monday,Autumn,36.0
2026-09-22,28.8,20.5,0.0,0.0,10.4,30.6,45,Casablanca,33.5992,-7.62,2026-09-19,Normal / Pleasant,Dry,Calm / Light,8.3,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,28.0,18.9,0.0,0.0,10.2,29.9,45,Casablanca,33.5992,-7.62,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.100000000000001,2026,9,23,Wednesday,Autumn,8.0
2026-09-24,29.4,19.1,0.0,0.0,11.3,30.2,45,Casablanca,33.5992,-7.62,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.299999999999997,2026,9,24,Thursday,Autumn,36.0
2026-09-25,26.5,20.0,0.0,0.0,12.0,33.1,45,Casablanca,33.5992,-7.62,2026-09-19,Normal / Pleasant,Dry,Calm / Light,6.5,2026,9,25,Friday,Autumn,23.75
2026-09-19,34.8,19.4,0.0,0.0,19.4,32.4,2,Chichaoua,31.5333,-8.7667,2026-09-19,Warm,Dry,Moderate,15.399999999999999,2026,9,19,Saturday,Autumn,46.5
2026-09-20,34.4,22.0,0.0,8.0,22.4,36.7,2,Chichaoua,31.5333,-8.7667,2026-09-19,Warm,Dry,Moderate,12.399999999999999,2026,9,20,Sunday,Autumn,46.5
2026-09-21,37.4,22.1,0.0,0.0,24.3,39.2,3,Chichaoua,31.5333,-8.7667,2026-09-19,Very Warm / Heatwave,Dry,Moderate,15.299999999999997,2026,9,21,Monday,Autumn,55.25
2026-09-22,37.4,20.0,0.0,0.0,21.2,39.2,0,Chichaoua,31.5333,-8.7667,2026-09-19,Very Warm / Heatwave,Dry,Moderate,17.4,2026,9,22,Tuesday,Autumn,55.25
2026-09-23,36.5,18.0,0.0,0.0,19.4,34.6,1,Chichaoua,31.5333,-8.7667,2026-09-19,Warm,Dry,Moderate,18.5,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,37.0,18.6,0.0,0.0,19.6,36.4,3,Chichaoua,31.5333,-8.7667,2026-09-19,Very Warm / Heatwave,Dry,Moderate,18.4,2026,9,24,Thursday,Autumn,46.5
2026-09-25,32.3,21.2,0.0,0.0,20.9,35.6,3,Chichaoua,31.5333,-8.7667,2026-09-19,Warm,Dry,Moderate,11.099999999999998,2026,9,25,Friday,Autumn,36.0
2026-09-19,31.7,18.3,0.1,13.0,14.8,30.6,2,Demnat,31.7311,-7.0361,2026-09-19,Normal / Pleasant,Light,Calm / Light,13.399999999999999,2026,9,19,Saturday,Autumn,42.0
2026-09-20,32.9,22.1,0.2,15.0,17.4,33.8,3,Demnat,31.7311,-7.0361,2026-09-19,Warm,Light,Moderate,10.799999999999997,2026,9,20,Sunday,Autumn,42.0
2026-09-21,32.0,20.8,0.0,0.0,17.7,34.2,2,Demnat,31.7311,-7.0361,2026-09-19,Warm,Dry,Moderate,11.2,2026,9,21,Monday,Autumn,36.0
2026-09-22,32.1,20.4,0.0,0.0,16.2,32.0,2,Demnat,31.7311,-7.0361,2026-09-19,Warm,Dry,Moderate,11.700000000000003,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,32.5,18.0,0.0,0.0,16.8,32.8,0,Demnat,31.7311,-7.0361,2026-09-19,Warm,Dry,Moderate,14.5,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,32.6,15.2,0.0,5.0,15.4,30.2,3,Demnat,31.7311,-7.0361,2026-09-19,Warm,Dry,Moderate,17.400000000000002,2026,9,24,Thursday,Autumn,36.0
2026-09-25,29.9,16.7,0.0,14.0,15.8,30.2,3,Demnat,31.7311,-7.0361,2026-09-19,Normal / Pleasant,Dry,Moderate,13.2,2026,9,25,Friday,Autumn,36.0
2026-09-19,34.5,18.8,0.0,0.0,13.5,30.2,2,Douar Toulal,33.8951,-5.6021,2026-09-19,Warm,Dry,Calm / Light,15.7,2026,9,19,Saturday,Autumn,46.5
2026-09-20,35.9,20.9,0.0,0.0,13.2,30.2,1,Douar Toulal,33.8951,-5.6021,2026-09-19,Warm,Dry,Calm / Light,15.0,2026,9,20,Sunday,Autumn,46.5
2026-09-21,35.3,20.3,0.0,0.0,13.7,31.0,0,Douar Toulal,33.8951,-5.6021,2026-09-19,Warm,Dry,Calm / Light,14.999999999999996,2026,9,21,Monday,Autumn,46.5
2026-09-22,33.8,19.8,0.0,0.0,12.9,29.9,0,Douar Toulal,33.8951,-5.6021,2026-09-19,Warm,Dry,Calm / Light,13.999999999999996,2026,9,22,Tuesday,Autumn,30.75
2026-09-23,34.3,17.6,0.0,0.0,14.7,33.5,0,Douar Toulal,33.8951,-5.6021,2026-09-19,Warm,Dry,Calm / Light,16.699999999999996,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,35.2,20.1,0.0,0.0,16.8,33.1,1,Douar Toulal,33.8951,-5.6021,2026-09-19,Warm,Dry,Moderate,15.100000000000001,2026,9,24,Thursday,Autumn,46.5
2026-09-25,31.7,18.6,0.0,3.0,19.7,37.4,3,Douar Toulal,33.8951,-5.6021,2026-09-19,Normal / Pleasant,Dry,Moderate,13.099999999999998,2026,9,25,Friday,Autumn,36.0
2026-09-19,30.4,18.9,0.8,28.0,24.4,44.3,80,El Aïoun,34.5726,-2.5127,2026-09-19,Normal / Pleasant,Light,Moderate,11.5,2026,9,19,Saturday,Autumn,42.0
2026-09-20,31.2,19.0,0.0,10.0,22.0,37.8,45,El Aïoun,34.5726,-2.5127,2026-09-19,Normal / Pleasant,Dry,Moderate,12.2,2026,9,20,Sunday,Autumn,36.0
2026-09-21,27.2,18.5,0.0,3.0,20.3,34.2,45,El Aïoun,34.5726,-2.5127,2026-09-19,Normal / Pleasant,Dry,Moderate,8.7,2026,9,21,Monday,Autumn,23.75
2026-09-22,29.5,13.8,0.0,0.0,16.1,30.6,45,El Aïoun,34.5726,-2.5127,2026-09-19,Normal / Pleasant,Dry,Moderate,15.7,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,31.5,15.7,0.0,0.0,19.2,33.8,1,El Aïoun,34.5726,-2.5127,2026-09-19,Normal / Pleasant,Dry,Moderate,15.8,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,34.4,17.7,0.0,0.0,17.7,28.8,1,El Aïoun,34.5726,-2.5127,2026-09-19,Warm,Dry,Moderate,16.7,2026,9,24,Thursday,Autumn,30.75
2026-09-25,33.2,18.6,0.0,0.0,16.6,28.8,3,El Aïoun,34.5726,-2.5127,2026-09-19,Warm,Dry,Moderate,14.600000000000001,2026,9,25,Friday,Autumn,30.75
2026-09-19,31.0,17.3,0.6,20.0,16.3,37.8,80,El Hajeb,33.6928,-5.3711,2026-09-19,Normal / Pleasant,Light,Moderate,13.7,2026,9,19,Saturday,Autumn,42.0
2026-09-20,32.3,19.7,0.0,0.0,18.0,38.2,2,El Hajeb,33.6928,-5.3711,2026-09-19,Warm,Dry,Moderate,12.599999999999998,2026,9,20,Sunday,Autumn,36.0
2026-09-21,31.4,20.5,0.0,0.0,17.7,37.4,1,El Hajeb,33.6928,-5.3711,2026-09-19,Normal / Pleasant,Dry,Moderate,10.899999999999999,2026,9,21,Monday,Autumn,36.0
2026-09-22,30.3,19.2,0.0,0.0,18.3,37.8,0,El Hajeb,33.6928,-5.3711,2026-09-19,Normal / Pleasant,Dry,Moderate,11.100000000000001,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,31.6,19.1,0.0,0.0,15.9,33.8,0,El Hajeb,33.6928,-5.3711,2026-09-19,Normal / Pleasant,Dry,Moderate,12.5,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,32.6,19.6,0.0,0.0,19.5,39.2,2,El Hajeb,33.6928,-5.3711,2026-09-19,Warm,Dry,Moderate,13.0,2026,9,24,Thursday,Autumn,36.0
2026-09-25,30.6,18.5,0.0,3.0,19.8,38.9,3,El Hajeb,33.6928,-5.3711,2026-09-19,Normal / Pleasant,Dry,Moderate,12.100000000000001,2026,9,25,Friday,Autumn,36.0
2026-09-19,25.4,20.1,0.0,0.0,16.2,29.9,2,El Jadid,33.2566,-8.5025,2026-09-19,Normal / Pleasant,Dry,Moderate,5.299999999999997,2026,9,19,Saturday,Autumn,8.0
2026-09-20,27.5,20.3,0.0,0.0,13.2,24.5,45,El Jadid,33.2566,-8.5025,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.199999999999999,2026,9,20,Sunday,Autumn,8.0
2026-09-21,26.8,20.9,0.0,0.0,13.0,23.8,45,El Jadid,33.2566,-8.5025,2026-09-19,Normal / Pleasant,Dry,Calm / Light,5.900000000000002,2026,9,21,Monday,Autumn,8.0
